what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474406449129
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1474406449601
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474406451633
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474406454127
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474406461279
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474406493468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474406504371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474406505697
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1474406511559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474406520268
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474406522728
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474406525147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474406527261
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1474406528252
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1474406530162
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1474406531314
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474406533317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474406535182
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1474406535702
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1474406535946
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1474406536582
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474406538353
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474406540344
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474406542755
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474406550085
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474406553912
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474406575817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474406583161
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474406586198
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1474406612323
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474406613723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474406617353
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474406621919
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474406638432
